name,id,parent,path
UMR INL,347780,192455,Recherche Data Gouv/Data Centrale Lyon/UMR INL
UMR ICJ,347781,192455,Recherche Data Gouv/Data Centrale Lyon/UMR ICJ
UMR AMPERE,347782,192455,Recherche Data Gouv/Data Centrale Lyon/UMR AMPERE
Espace institutionnel de l'université Paris 1 Panthéon-Sorbonne,197394,root,Recherche Data Gouv/Espace institutionnel de l'université Paris 1 Panthéon-Sorbonne
Corpus Humanum - UMPV,201329,root,Recherche Data Gouv/Corpus Humanum - UMPV
"ARTDEV | Acteurs, Ressources et Territoires Dans le Développement",218608,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/ARTDEV | Acteurs, Ressources et Territoires Dans le Développement"
ASM | Archéologie des Sociétés Méditerranéennes,218609,201329,Recherche Data Gouv/Corpus Humanum - UMPV/ASM | Archéologie des Sociétés Méditerranéennes
CEFE | Centre d'Écologie Fonctionnelle et Évolutive,218610,201329,Recherche Data Gouv/Corpus Humanum - UMPV/CEFE | Centre d'Écologie Fonctionnelle et Évolutive
CEMM | Centre d'Études Médiévales de Montpellier,218611,201329,Recherche Data Gouv/Corpus Humanum - UMPV/CEMM | Centre d'Études Médiévales de Montpellier
"CORHIS | Communication, Ressources Humaines & Intervention Sociale",218612,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/CORHIS | Communication, Ressources Humaines & Intervention Sociale"
CREG | Centre de Recherches et d'Etudes Germaniques,218613,201329,Recherche Data Gouv/Corpus Humanum - UMPV/CREG | Centre de Recherches et d'Etudes Germaniques
CRISES | Centre de Recherches Interdisciplinaires en Sciences humaines et Sociales de Montpellier,218614,201329,Recherche Data Gouv/Corpus Humanum - UMPV/CRISES | Centre de Recherches Interdisciplinaires en Sciences humaines et Sociales de Montpellier
"DIPRALANG | Laboratoire de Sociolinguistique, d'Anthropologie des Pratiques Langagières et de Didactique des Langues-Cultures",218615,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/DIPRALANG | Laboratoire de Sociolinguistique, d'Anthropologie des Pratiques Langagières et de Didactique des Langues-Cultures"
EMMA | Etudes Montpelliéraines du Monde Anglophone,218616,201329,Recherche Data Gouv/Corpus Humanum - UMPV/EMMA | Etudes Montpelliéraines du Monde Anglophone
EPSYLON | Dynamique des Capacités Humaines et des Conduites de Santé,218617,201329,Recherche Data Gouv/Corpus Humanum - UMPV/EPSYLON | Dynamique des Capacités Humaines et des Conduites de Santé
"IRCL | Institut de recherches sur la Renaissance, l'âge Classique et les Lumières",218618,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/IRCL | Institut de recherches sur la Renaissance, l'âge Classique et les Lumières"
IRIEC | Institut de Recherche Intersite en Études Culturelles,218619,201329,Recherche Data Gouv/Corpus Humanum - UMPV/IRIEC | Institut de Recherche Intersite en Études Culturelles
LAGAM | Laboratoire de Géographie et d'Aménagement de Montpellier,218620,201329,Recherche Data Gouv/Corpus Humanum - UMPV/LAGAM | Laboratoire de Géographie et d'Aménagement de Montpellier
LERASS-CERIC | Cercle d'Etude et de Recherche en Information-Communication,218621,201329,Recherche Data Gouv/Corpus Humanum - UMPV/LERASS-CERIC | Cercle d'Etude et de Recherche en Information-Communication
LHUMAIN | Langages HUmanités Médiations Apprentissages Interactions Numérique,218624,201329,Recherche Data Gouv/Corpus Humanum - UMPV/LHUMAIN | Langages HUmanités Médiations Apprentissages Interactions Numérique
LEIRIS | Laboratoire d'Études Interdisciplinaires sur le Réel et les Imaginaires Sociaux,218625,201329,Recherche Data Gouv/Corpus Humanum - UMPV/LEIRIS | Laboratoire d'Études Interdisciplinaires sur le Réel et les Imaginaires Sociaux
PRAXILING,218626,201329,Recherche Data Gouv/Corpus Humanum - UMPV/PRAXILING
"LIRDEF | Laboratoire Interdisciplinaire de Recherche en Didactique, Éducation et Formation",218627,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/LIRDEF | Laboratoire Interdisciplinaire de Recherche en Didactique, Éducation et Formation"
ReSO | Recherches sur les Suds et les Orients,218629,201329,Recherche Data Gouv/Corpus Humanum - UMPV/ReSO | Recherches sur les Suds et les Orients
"RIRRA 21 | Représenter, Inventer la Réalité, du Romantisme au XXIe siècle",218630,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/RIRRA 21 | Représenter, Inventer la Réalité, du Romantisme au XXIe siècle"
"SENS | Savoirs, ENvironnement, Sociétés",218631,201329,"Recherche Data Gouv/Corpus Humanum - UMPV/SENS | Savoirs, ENvironnement, Sociétés"
Data Unicaen,209077,root,Recherche Data Gouv/Data Unicaen
Institut Mines-Télécom,209078,root,Recherche Data Gouv/Institut Mines-Télécom
IMT Nord Europe,209404,209078,Recherche Data Gouv/Institut Mines-Télécom/IMT Nord Europe
CERI Énergie Environnement,601362,209404,Recherche Data Gouv/Institut Mines-Télécom/IMT Nord Europe/CERI Énergie Environnement
CERI Systèmes Numériques,621609,209404,Recherche Data Gouv/Institut Mines-Télécom/IMT Nord Europe/CERI Systèmes Numériques
CERI Matériaux et Procédés,621610,209404,Recherche Data Gouv/Institut Mines-Télécom/IMT Nord Europe/CERI Matériaux et Procédés
IMT Mines Alès,601077,209078,Recherche Data Gouv/Institut Mines-Télécom/IMT Mines Alès
IMT Mines Albi,601078,209078,Recherche Data Gouv/Institut Mines-Télécom/IMT Mines Albi
IMT Atlantique,601079,209078,Recherche Data Gouv/Institut Mines-Télécom/IMT Atlantique
Mines Saint-Etienne,601080,209078,Recherche Data Gouv/Institut Mines-Télécom/Mines Saint-Etienne
IMT-BS,601081,209078,Recherche Data Gouv/Institut Mines-Télécom/IMT-BS
Télécom Paris,602049,209078,Recherche Data Gouv/Institut Mines-Télécom/Télécom Paris
Telecom SudParis,602050,209078,Recherche Data Gouv/Institut Mines-Télécom/Telecom SudParis
Data Le Mans Université,209351,root,Recherche Data Gouv/Data Le Mans Université
Enssib - École nationale supérieure des sciences de l'information et des bibliothèques,218077,root,Recherche Data Gouv/Enssib - École nationale supérieure des sciences de l'information et des bibliothèques
 Collection ELICO-ENSSIB,328796,218077,Recherche Data Gouv/Enssib - École nationale supérieure des sciences de l'information et des bibliothèques/ Collection ELICO-ENSSIB
 Collection Centre Gabriel Naudé,328859,218077,Recherche Data Gouv/Enssib - École nationale supérieure des sciences de l'information et des bibliothèques/ Collection Centre Gabriel Naudé
Collection Travaux scientifiques de l'Enssib,339585,218077,Recherche Data Gouv/Enssib - École nationale supérieure des sciences de l'information et des bibliothèques/Collection Travaux scientifiques de l'Enssib
Data Recherche URN,279206,root,Recherche Data Gouv/Data Recherche URN
TSE data portal,279207,root,Recherche Data Gouv/TSE data portal
TSE Food economics data,557082,279207,Recherche Data Gouv/TSE data portal/TSE Food economics data
Université Toulouse Capitole,444750,root,Recherche Data Gouv/Université Toulouse Capitole
Institut Supérieur de l'Aéronautique et de l'Espace (ISAE-SUPAERO),555906,root,Recherche Data Gouv/Institut Supérieur de l'Aéronautique et de l'Espace (ISAE-SUPAERO)
Rotor noise,628173,555906,Recherche Data Gouv/Institut Supérieur de l'Aéronautique et de l'Espace (ISAE-SUPAERO)/Rotor noise
Université de Haute-Alsace (UHA),555907,root,Recherche Data Gouv/Université de Haute-Alsace (UHA)
"Centre de recherche sur les économies, les sociétés, les arts et les techniques (CRESAT)",610405,555907,"Recherche Data Gouv/Université de Haute-Alsace (UHA)/Centre de recherche sur les économies, les sociétés, les arts et les techniques (CRESAT)"
Laboratoire de Physique et Mécanique Textiles (LPMT),631964,555907,Recherche Data Gouv/Université de Haute-Alsace (UHA)/Laboratoire de Physique et Mécanique Textiles (LPMT)
Université de Poitiers - Research Data,569296,root,Recherche Data Gouv/Université de Poitiers - Research Data
Université de Technologie de Compiègne,598130,root,Recherche Data Gouv/Université de Technologie de Compiègne
AVENUES - Modélisation multi-échelle des systèmes urbains,607333,598130,Recherche Data Gouv/Université de Technologie de Compiègne/AVENUES - Modélisation multi-échelle des systèmes urbains
BMBI - Biomécanique et Bioingénierie,607334,598130,Recherche Data Gouv/Université de Technologie de Compiègne/BMBI - Biomécanique et Bioingénierie
COSTECH -  Connaissance Organisation et Systèmes TECHniques,607335,598130,Recherche Data Gouv/Université de Technologie de Compiègne/COSTECH -  Connaissance Organisation et Systèmes TECHniques
GEC - Génie enzymatique et cellulaire,607336,598130,Recherche Data Gouv/Université de Technologie de Compiègne/GEC - Génie enzymatique et cellulaire
HEUDIASYC - Heuristique et diagnostic des systèmes complexes,607337,598130,Recherche Data Gouv/Université de Technologie de Compiègne/HEUDIASYC - Heuristique et diagnostic des systèmes complexes
LMAC - Laboratoire de mathématiques appliquées de Compiègne,607340,598130,Recherche Data Gouv/Université de Technologie de Compiègne/LMAC - Laboratoire de mathématiques appliquées de Compiègne
"ROBERVAL - Mécanique, énergie et électricité",607341,598130,"Recherche Data Gouv/Université de Technologie de Compiègne/ROBERVAL - Mécanique, énergie et électricité"
TIMR - Transformations intégrées de la matière renouvelable,607347,598130,Recherche Data Gouv/Université de Technologie de Compiègne/TIMR - Transformations intégrées de la matière renouvelable
